Zipcode,NewUsed,Year,Make,Dealer_Price,Fuel_Type,City_MPG,Highway_MPG,Drivetrain,Liters,V,Mileage,Customer_Review,Make_Tier,Standard_Ext_Color,Standard_Int_Color,Transmission_Type,Gears
7,0,2020,2,23990.0,1,21.0,27.0,0,2.5,2.5,2127.0,4.8,1,6,1,1,6.0
7,0,2020,5,14365.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,4,2,1,6.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,90.0,5.0,1,0,2,1,4.0
7,1,2015,1,10000.0,1,23.0,36.0,0,2.4,2.4,67055.0,4.3,2,8,2,1,9.0
7,0,2020,5,17020.0,1,26.0,34.0,0,1.4,1.4,7.0,4.5,1,0,2,1,6.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,2.0,5.0,1,4,2,1,4.0
7,0,2019,43,41781.0,1,24.0,30.0,0,2.0,2.0,78.0,3.2,1,8,2,1,9.0
7,0,2019,43,38315.0,1,24.0,30.0,0,2.0,2.0,8938.0,3.2,1,5,2,1,9.0
7,0,2019,43,42119.0,1,24.0,30.0,0,2.0,2.0,12.0,3.2,1,8,2,1,9.0
7,0,2019,43,39422.0,1,24.0,30.0,0,2.0,2.0,41.0,3.2,1,5,2,1,9.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,13.0,5.0,1,9,1,1,4.0
7,0,2019,43,37755.0,1,24.0,30.0,0,2.0,2.0,7038.0,3.2,1,7,2,1,9.0
7,1,2005,44,17820.0,1,13.0,17.0,2,4.7,4.7,115362.0,4.4,2,3,8,1,5.0
7,0,2019,3,30192.0,1,20.0,27.0,0,3.3,3.3,9.0,4.2,1,9,2,1,8.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,10.0,5.0,1,9,2,1,4.0
7,1,2015,18,13500.0,1,24.0,31.0,0,2.4,2.4,51315.0,4.1,2,2,2,1,9.0
7,0,2019,43,38265.0,1,24.0,30.0,0,2.0,2.0,11.0,3.2,1,8,2,1,9.0
7,0,2019,43,39422.0,1,24.0,30.0,0,2.0,2.0,18.0,3.2,1,8,2,1,9.0
7,0,2019,43,39815.0,1,24.0,30.0,0,2.0,2.0,7304.0,3.2,1,5,2,1,9.0
7,0,2019,31,21995.0,3,40.0,46.0,0,2.0,2.0,19.0,5.0,1,0,0,1,6.0
7,1,2007,37,10699.0,1,15.0,20.0,3,4.0,4.0,82149.0,4.6,1,2,1,1,5.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,9.0,5.0,1,4,1,1,4.0
7,1,2014,31,14000.0,1,20.0,27.0,0,2.4,2.4,65894.0,4.6,1,2,8,1,6.0
7,1,2016,37,14800.0,1,18.0,27.0,0,3.5,3.5,23156.0,4.8,1,8,2,1,6.0
7,0,2019,5,14435.0,1,26.0,31.0,0,1.4,1.4,4970.0,4.3,1,9,2,1,6.0
7,0,2020,14,23006.0,1,25.0,31.0,0,2.4,2.4,11.0,5.0,1,7,2,1,4.0
7,0,2019,5,14435.0,1,26.0,31.0,0,1.4,1.4,2375.0,4.3,1,9,2,1,6.0
7,0,2019,43,42990.0,1,18.0,25.0,0,3.6,3.6,7614.0,4.3,1,5,2,1,8.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,9.0,5.0,1,4,1,1,4.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,15.0,5.0,1,9,1,1,4.0
7,0,2020,5,17965.0,1,26.0,34.0,0,1.4,1.4,6.0,4.5,1,0,2,1,6.0
7,0,2019,43,43055.0,1,24.0,30.0,0,2.0,2.0,16.0,3.2,1,7,2,1,9.0
7,0,2019,43,42899.0,1,24.0,30.0,1,2.0,2.0,11.0,3.2,1,9,2,1,9.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,15.0,5.0,1,8,1,1,4.0
7,0,2019,43,43380.0,1,24.0,30.0,0,2.0,2.0,2253.0,3.2,1,4,2,1,9.0
7,0,2020,37,17488.0,1,23.0,29.0,0,1.0,1.0,14.0,4.2,1,2,1,1,6.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,2.0,5.0,1,9,2,1,4.0
7,1,2013,33,12542.0,1,20.0,30.0,0,2.4,2.4,60667.0,4.6,1,9,8,1,5.0
7,0,2019,19,31000.0,1,24.0,36.0,0,2.0,2.0,0.0,5.0,2,4,2,1,8.0
7,0,2020,14,23619.0,1,25.0,31.0,0,2.4,2.4,9.0,5.0,1,0,2,1,4.0
7,0,2020,14,23619.0,1,25.0,31.0,0,2.4,2.4,9.0,5.0,1,0,2,1,4.0
7,0,2019,21,26874.0,1,21.0,30.0,1,1.8,1.8,2.0,4.8,2,3,2,1,6.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,9.0,5.0,1,7,2,1,4.0
7,0,2019,14,18766.0,1,19.0,25.0,0,2.4,2.4,5.0,3.8,1,4,2,1,4.0
7,1,2017,14,12500.0,1,19.0,25.0,0,3.6,3.6,38735.0,4.7,1,4,2,1,6.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,9.0,5.0,1,7,1,1,4.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,10.0,5.0,1,7,1,1,4.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,10.0,5.0,1,0,1,1,4.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,8.0,5.0,1,4,1,1,4.0
7,0,2020,31,25644.0,1,22.0,28.0,0,2.4,2.4,17.0,4.6,1,9,0,1,6.0
7,1,2018,25,24495.0,1,20.0,26.0,0,2.5,2.5,37665.0,4.9,3,2,1,1,6.0
7,0,2019,43,43380.0,1,24.0,30.0,0,2.0,2.0,26.0,3.2,1,8,2,1,9.0
7,0,2020,43,79085.0,1,14.0,23.0,3,6.2,6.2,5.0,5.0,1,9,8,1,10.0
7,0,2019,43,41332.0,1,24.0,30.0,0,2.0,2.0,27.0,3.2,1,9,2,1,9.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,10.0,5.0,1,7,1,1,4.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,2.0,5.0,1,0,2,1,4.0
7,0,2020,14,23619.0,1,25.0,31.0,0,2.4,2.4,10.0,5.0,1,4,2,1,4.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,9.0,5.0,1,8,2,1,4.0
7,1,2007,23,5991.0,1,25.0,31.0,3,2.4,2.4,129638.0,4.7,4,7,4,0,5.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,13.0,5.0,1,0,1,1,4.0
7,0,2019,37,24988.0,1,25.0,31.0,0,2.0,2.0,8.0,4.4,1,7,0,1,8.0
7,0,2020,5,14775.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,0,2,1,6.0
7,0,2020,14,23619.0,1,25.0,31.0,0,2.4,2.4,10.0,5.0,1,6,2,1,4.0
7,0,2020,5,17373.0,1,26.0,34.0,0,1.4,1.4,20.0,4.5,1,9,1,1,6.0
7,1,2010,14,8400.0,0,17.0,24.0,0,3.3,3.3,59038.0,4.1,1,6,1,1,4.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,10.0,5.0,1,4,1,1,4.0
7,1,2018,18,17000.0,1,22.0,31.0,0,2.4,2.4,11059.0,4.6,2,0,2,1,6.0
7,1,2013,41,27900.0,1,12.0,17.0,1,4.4,4.4,71522.0,5.0,2,6,2,1,6.0
7,0,2019,41,45705.0,1,21.0,29.0,3,3.0,3.0,9422.0,5.0,2,8,8,1,8.0
7,1,2017,41,18998.0,1,25.0,31.0,0,2.0,2.0,48529.0,4.7,2,7,2,1,8.0
7,0,2020,37,24255.0,1,23.0,29.0,2,2.0,2.0,11.0,4.2,1,2,1,1,6.0
7,1,2019,37,22995.0,1,16.0,23.0,0,3.5,3.5,19910.0,4.9,1,5,2,1,6.0
7,0,2019,22,35384.0,1,25.0,31.0,3,5.7,5.7,8.0,4.5,1,7,0,1,8.0
7,0,2019,2,22340.0,1,25.0,30.0,0,1.4,1.4,6928.0,4.7,1,5,1,1,6.0
7,0,2020,5,19050.0,1,26.0,31.0,0,1.5,1.5,7.0,4.5,1,9,0,1,6.0
7,0,2019,5,14435.0,1,26.0,31.0,0,1.4,1.4,3246.0,4.3,1,7,2,1,6.0
7,1,2009,5,12595.0,1,25.0,31.0,3,6.0,6.0,53039.0,5.0,1,9,0,1,4.0
7,0,2019,19,49000.0,1,23.0,35.0,0,2.0,2.0,0.0,5.0,2,4,2,1,8.0
7,0,2020,5,27080.0,1,22.0,29.0,0,2.0,2.0,10.0,4.5,1,5,0,1,9.0
7,0,2020,5,19254.0,1,26.0,34.0,0,1.4,1.4,10.0,4.5,1,0,2,1,6.0
7,0,2020,5,39430.0,1,18.0,27.0,0,3.6,3.6,61.0,5.0,1,9,2,1,9.0
7,1,2013,21,7950.0,1,22.0,31.0,0,2.5,2.5,77317.0,4.6,2,6,2,1,6.0
7,0,2019,43,42885.0,1,18.0,25.0,1,3.6,3.6,6271.0,4.3,1,7,2,1,8.0
7,0,2019,18,19643.0,1,22.0,30.0,0,2.4,2.4,8.0,4.2,2,6,2,1,9.0
7,0,2020,5,18490.0,1,26.0,31.0,0,1.4,1.4,12.0,4.6,1,7,2,1,6.0
7,0,2020,3,29323.0,1,19.0,26.0,0,3.3,3.3,10.0,4.8,1,0,2,1,8.0
7,1,2020,14,39599.0,1,14.0,22.0,3,5.7,5.7,15906.0,5.0,1,4,2,1,8.0
7,0,2019,37,35487.0,1,20.0,24.0,2,2.3,2.3,4630.0,4.0,1,2,2,1,10.0
7,0,2020,31,25455.0,1,22.0,28.0,0,2.4,2.4,15.0,4.6,1,11,8,1,6.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,9.0,5.0,1,0,1,1,4.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,12.0,5.0,1,0,1,1,4.0
7,0,2020,5,31430.0,1,25.0,31.0,0,2.0,2.0,7.0,4.5,1,9,2,1,9.0
7,0,2019,43,42990.0,1,18.0,25.0,1,3.6,3.6,6541.0,4.3,1,7,2,1,8.0
7,0,2019,43,49915.0,1,18.0,25.0,1,3.6,3.6,5577.0,4.3,1,9,2,1,8.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,10.0,5.0,1,0,1,1,4.0
7,0,2019,5,14435.0,1,26.0,31.0,0,1.4,1.4,7.0,4.3,1,7,2,1,6.0
7,0,2020,14,23619.0,1,25.0,31.0,0,2.4,2.4,11.0,5.0,1,4,2,1,4.0
7,0,2019,40,31888.0,1,21.0,30.0,0,2.0,2.0,42.0,5.0,2,8,1,1,7.0
7,1,2015,1,15000.0,1,19.0,31.0,3,3.6,3.6,82582.0,4.8,2,7,2,1,8.0
7,0,2019,37,22731.0,1,27.0,29.0,0,1.0,1.0,757.0,3.9,1,2,1,1,6.0
7,0,2019,5,14435.0,1,26.0,31.0,0,1.4,1.4,23.0,4.3,1,4,2,1,6.0
7,0,2020,5,19050.0,1,26.0,31.0,0,1.5,1.5,8.0,4.5,1,9,0,1,6.0
7,0,2019,43,42885.0,1,18.0,25.0,1,3.6,3.6,7971.0,4.3,1,7,2,1,8.0
7,0,2020,43,56705.0,1,25.0,31.0,0,3.6,3.6,5.0,4.6,1,5,1,1,9.0
7,0,2018,41,49035.0,3,25.0,31.0,3,2.0,2.0,4325.0,3.8,2,4,2,1,8.0
7,1,2016,5,17500.0,1,15.0,22.0,0,3.6,3.6,58630.0,4.6,1,9,1,1,6.0
7,0,2020,5,39430.0,1,18.0,27.0,0,3.6,3.6,61.0,5.0,1,9,2,1,9.0
7,0,2020,5,31430.0,1,25.0,31.0,0,2.0,2.0,7.0,4.5,1,9,2,1,9.0
7,0,2020,5,30495.0,1,22.0,32.0,0,2.0,2.0,7.0,4.8,1,0,2,1,9.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,10.0,5.0,1,0,1,1,4.0
7,1,2017,31,16467.0,1,25.0,35.0,0,2.4,2.4,29665.0,4.8,1,4,0,1,6.0
7,0,2020,31,26731.0,1,27.0,36.0,0,1.6,1.6,24.0,4.6,1,4,2,1,8.0
7,1,2016,37,26998.0,1,16.0,22.0,2,3.5,3.5,35443.0,4.5,1,7,1,1,6.0
7,0,2020,5,18490.0,1,26.0,31.0,0,1.4,1.4,12.0,4.6,1,7,2,1,6.0
7,0,2020,5,29475.0,1,22.0,29.0,0,2.0,2.0,6.0,4.5,1,9,2,1,9.0
7,1,2014,18,16900.0,0,17.0,24.0,3,3.6,3.6,63519.0,4.4,2,4,2,1,8.0
7,0,2020,3,26418.0,1,27.0,37.0,0,1.6,1.6,3.0,4.8,1,4,2,1,7.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,11.0,5.0,1,6,1,1,4.0
7,0,2020,5,35229.0,1,22.0,32.0,0,2.0,2.0,10.0,4.8,1,7,2,1,9.0
7,0,2019,19,49000.0,1,23.0,35.0,0,2.0,2.0,0.0,5.0,2,4,2,1,8.0
7,1,2018,14,16000.0,1,19.0,25.0,0,2.4,2.4,33857.0,4.7,1,4,2,1,4.0
7,0,2020,5,18921.0,1,26.0,31.0,0,1.4,1.4,10.0,4.6,1,4,2,1,6.0
7,0,2019,19,29900.0,1,24.0,36.0,0,2.0,2.0,0.0,5.0,2,6,2,1,8.0
7,0,2019,2,18840.0,1,25.0,30.0,0,1.4,1.4,3111.0,4.7,1,4,2,1,6.0
7,0,2020,5,26850.0,1,22.0,29.0,0,2.0,2.0,7.0,4.5,1,8,2,1,9.0
7,1,2017,43,25729.0,1,19.0,27.0,0,3.6,3.6,40252.0,4.6,1,4,8,1,8.0
7,0,2020,31,30119.0,1,21.0,26.0,1,2.4,2.4,15.0,4.6,1,11,2,1,6.0
7,0,2020,31,25670.0,1,22.0,29.0,0,2.4,2.4,15.0,4.7,1,6,2,1,8.0
7,0,2019,40,31999.0,1,24.0,33.0,0,2.0,2.0,16.0,5.0,2,6,3,1,7.0
7,1,2015,1,15000.0,1,19.0,31.0,3,3.6,3.6,82582.0,4.8,2,7,2,1,8.0
7,1,2017,41,24986.0,1,21.0,28.0,3,2.0,2.0,36733.0,4.7,2,8,1,1,8.0
7,0,2019,2,22340.0,1,25.0,30.0,0,1.4,1.4,6928.0,4.7,1,5,1,1,6.0
7,1,2013,0,14600.0,1,21.0,31.0,0,3.5,3.5,66158.0,4.4,1,9,0,1,6.0
7,0,2020,2,20340.0,1,25.0,30.0,0,1.4,1.4,5060.0,4.8,1,5,2,1,6.0
7,0,2019,43,40490.0,1,18.0,25.0,0,3.6,3.6,5616.0,4.3,1,7,2,1,8.0
7,1,2018,42,37500.0,1,14.0,19.0,1,5.6,5.6,33373.0,4.4,1,4,1,1,7.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,6.0,5.0,1,6,1,1,4.0
7,0,2020,31,29129.0,1,27.0,36.0,0,1.6,1.6,22.0,4.6,1,0,2,1,8.0
7,0,2020,14,21491.0,1,25.0,31.0,0,2.4,2.4,15.0,5.0,1,6,1,1,4.0
7,0,2020,5,28840.0,1,22.0,29.0,0,2.0,2.0,7.0,4.5,1,4,2,1,9.0
7,0,2020,31,19688.0,1,25.0,32.0,0,2.0,2.0,15.0,5.0,1,8,2,1,6.0
7,0,2020,43,48195.0,1,23.0,32.0,3,2.0,2.0,14.0,4.4,1,4,2,1,10.0
7,0,2018,41,38600.0,1,21.0,32.0,3,3.0,3.0,7.0,4.9,2,6,2,1,8.0
7,0,2020,43,52250.0,1,23.0,32.0,3,2.0,2.0,4.0,4.4,1,6,2,1,10.0
7,0,2020,5,24560.0,1,22.0,29.0,0,2.0,2.0,669.0,4.5,1,9,2,1,9.0
7,0,2020,31,27032.0,1,27.0,36.0,0,1.6,1.6,15.0,4.6,1,1,2,1,8.0
7,0,2020,5,19245.0,1,26.0,31.0,0,1.5,1.5,7.0,4.5,1,4,0,1,6.0
6,0,2020,37,22796.0,1,27.0,29.0,0,1.0,1.0,7.0,4.2,1,4,2,1,6.0
6,0,2020,37,18954.0,1,23.0,29.0,0,1.0,1.0,8.0,4.2,1,9,1,1,6.0
6,0,2020,19,45490.0,1,22.0,31.0,1,2.0,2.0,10.0,4.4,2,9,1,1,8.0
6,0,2020,37,22232.0,1,27.0,29.0,0,1.0,1.0,8.0,4.2,1,8,1,1,6.0
6,0,2020,37,23765.0,1,27.0,29.0,2,2.0,2.0,9.0,4.2,1,7,2,1,6.0
6,0,2020,37,18954.0,1,23.0,29.0,0,1.0,1.0,7.0,4.2,1,5,1,1,6.0
6,0,2019,14,21240.0,1,19.0,25.0,0,2.4,2.4,0.0,3.8,1,3,2,1,4.0
6,0,2019,14,21240.0,1,19.0,25.0,0,2.4,2.4,0.0,3.8,1,8,2,1,4.0
6,0,2020,37,22796.0,1,27.0,29.0,0,1.0,1.0,8.0,4.2,1,8,2,1,6.0
6,0,2020,37,18330.0,1,23.0,29.0,0,1.0,1.0,0.0,4.2,1,9,1,1,6.0
6,1,2012,22,30900.0,4,25.0,31.0,2,6.7,6.7,71465.0,4.5,1,4,1,1,6.0
6,0,2020,31,27406.0,1,22.0,28.0,0,2.4,2.4,11.0,4.6,1,9,8,1,6.0
6,0,2020,37,22296.0,1,27.0,29.0,0,1.0,1.0,8.0,4.2,1,7,2,1,6.0
6,1,2012,7,6450.0,1,25.0,31.0,3,1.0,1.0,24811.0,4.5,4,2,2,1,5.0
6,0,2020,37,22296.0,1,27.0,29.0,0,1.0,1.0,11.0,4.2,1,9,1,1,6.0
6,0,2020,37,21861.0,1,27.0,29.0,0,1.0,1.0,7.0,4.2,1,9,2,1,6.0
6,0,2020,37,18954.0,1,23.0,29.0,0,1.0,1.0,9.0,4.2,1,9,1,1,6.0
6,0,2020,37,22296.0,1,27.0,29.0,0,1.0,1.0,6.0,4.2,1,5,2,1,6.0
6,0,2020,37,18954.0,1,23.0,29.0,0,1.0,1.0,9.0,4.2,1,5,1,1,6.0
6,0,2019,14,21240.0,1,19.0,25.0,0,2.4,2.4,0.0,3.8,1,8,2,1,4.0
6,0,2020,37,21361.0,1,27.0,29.0,0,1.0,1.0,10.0,4.2,1,7,2,1,6.0
6,0,2020,37,21361.0,1,27.0,29.0,0,1.0,1.0,7.0,4.2,1,5,1,1,6.0
6,0,2019,14,21240.0,1,19.0,25.0,0,2.4,2.4,0.0,3.8,1,8,2,1,4.0
6,0,2020,37,21361.0,1,27.0,29.0,0,1.0,1.0,7.0,4.2,1,8,2,1,6.0
6,0,2020,37,17976.0,1,23.0,29.0,0,1.0,1.0,11.0,4.2,1,7,1,1,6.0
6,0,2019,17,29425.0,1,26.0,35.0,3,1.4,1.4,0.0,4.9,3,0,1,1,6.0
6,1,2013,44,15950.0,1,19.0,28.0,3,3.5,3.5,84141.0,4.7,2,8,8,1,6.0
6,1,2015,19,16500.0,1,24.0,31.0,0,2.0,2.0,75510.0,4.8,2,5,8,1,8.0
6,1,2010,33,14290.0,1,17.0,25.0,0,3.5,3.5,77038.0,4.8,1,9,2,1,5.0
6,0,2019,21,25535.0,1,27.0,36.0,0,1.4,1.4,10.0,5.0,2,0,2,1,8.0
6,0,2020,3,43523.0,1,17.0,25.0,1,3.3,3.3,10.0,4.7,1,9,2,1,8.0
6,0,2020,5,22342.0,1,26.0,31.0,0,1.4,1.4,2964.0,4.6,1,7,2,1,6.0
6,0,2020,5,22342.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,4,2,1,6.0
6,1,2018,44,59997.0,1,19.0,30.0,3,3.5,3.5,2441.0,4.2,2,6,2,1,10.0
6,0,2020,37,23889.0,1,27.0,29.0,2,2.0,2.0,8.0,4.2,1,9,1,1,6.0
6,1,2012,31,19600.0,1,15.0,23.0,3,5.0,5.0,33888.0,4.3,1,0,1,1,8.0
6,1,2017,45,25450.0,1,18.0,28.0,1,3.8,3.8,41772.0,4.9,3,9,2,1,8.0
6,0,2019,17,31810.0,1,26.0,35.0,3,1.4,1.4,0.0,4.9,3,9,1,1,6.0
6,0,2019,11,61441.0,1,18.0,27.0,0,2.7,2.7,92.0,4.3,3,8,1,1,6.0
6,0,2019,14,21240.0,1,19.0,25.0,0,2.4,2.4,0.0,3.8,1,3,2,1,4.0
6,0,2020,37,23330.0,1,27.0,29.0,2,2.0,2.0,9.0,4.2,1,5,2,1,6.0
6,0,2020,5,22342.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,9,2,1,6.0
6,0,2020,19,45490.0,1,22.0,31.0,1,2.0,2.0,10.0,4.4,2,6,2,1,8.0
6,0,2019,11,38835.0,1,19.0,25.0,0,2.0,2.0,350.0,4.3,3,9,1,1,6.0
6,1,2014,3,8950.0,1,25.0,37.0,0,1.8,1.8,73985.0,4.5,1,9,2,1,6.0
6,1,2017,45,35400.0,1,17.0,24.0,3,3.3,3.3,37968.0,4.7,3,9,8,1,8.0
6,0,2020,19,45490.0,1,22.0,31.0,1,2.0,2.0,5.0,4.4,2,0,1,1,8.0
6,0,2020,19,46100.0,1,22.0,31.0,1,2.0,2.0,5.0,4.4,2,0,2,1,8.0
6,1,2015,41,17500.0,1,22.0,33.0,1,2.0,2.0,44276.0,4.8,2,8,8,1,8.0
6,0,2019,17,32715.0,1,26.0,35.0,3,1.4,1.4,0.0,4.9,3,9,1,1,6.0
6,0,2020,5,22342.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,9,2,1,6.0
6,1,2014,41,20791.0,1,16.0,25.0,3,4.4,4.4,38211.0,5.0,2,7,2,1,8.0
6,0,2019,17,30860.0,1,26.0,35.0,3,1.4,1.4,0.0,4.9,3,7,1,0,6.0
6,0,2020,5,22342.0,1,26.0,31.0,0,1.4,1.4,3051.0,4.6,1,9,2,1,6.0
6,0,2020,5,22342.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,4,2,1,6.0
6,0,2019,17,30970.0,1,26.0,35.0,3,1.4,1.4,0.0,4.9,3,8,1,0,6.0
6,0,2020,3,33459.0,1,20.0,28.0,1,2.0,2.0,10.0,4.8,1,6,0,1,6.0
6,1,2015,19,13950.0,1,25.0,37.0,0,2.0,2.0,49359.0,4.8,2,4,2,1,8.0
6,1,2015,2,13914.0,1,25.0,36.0,0,3.6,3.6,52239.0,4.4,1,7,2,1,6.0
6,1,2019,5,12990.0,1,27.0,38.0,0,1.4,1.4,29250.0,4.6,1,4,2,1,6.0
6,0,2020,5,22342.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,4,2,1,6.0
6,1,2013,8,16400.0,1,25.0,31.0,3,2.0,2.0,34017.0,4.6,3,4,2,0,6.0
6,0,2020,31,24666.0,3,55.0,54.0,0,1.6,1.6,12.0,5.0,1,0,0,1,6.0
6,0,2020,5,23811.0,1,26.0,31.0,1,1.4,1.4,3074.0,4.6,1,7,2,1,6.0
6,0,2020,37,24265.0,1,27.0,29.0,2,2.0,2.0,11.0,4.2,1,4,2,1,6.0
6,0,2020,5,22342.0,1,26.0,31.0,0,1.4,1.4,3060.0,4.6,1,9,2,1,6.0
6,0,2020,5,22342.0,1,26.0,31.0,0,1.4,1.4,7.0,4.6,1,7,2,1,6.0
